,f_g_all_caps_wordcount,f_g_sentence_wo_cap_at_start,f_g_sentence_lower_at_start,f_g_a_an_error_count,f_g_cont_punct_count,f_i_quotation_count,f_i_question_count,f_i_exclamation_count,f_o_he_she_ratio,f_d_character_count,f_d_word_count,f_d_sentence_count,f_d_punctuation_count,f_d_digit_count,f_d_uppercase_count,f_d_short_word_count,f_d_alphabet_count,f_d_contraction_count,f_d_word_without_vowels_count,f_d_hapax_legomenon_count,f_c_mean_word_length,f_c_mean_sentence_length,f_c_word_length_standard_deviation,f_c_sentence_length_standard_deviation,f_c_mean_word_frequency,f_c_lexical_diversity_coefficient,f_c_syntactic_complexity_coefficient,f_c_herdans_log_type_token_richness,author
2938,0,271,194,0,1,1,1,0,1.0,282,70,282,16,0,11,59,22,0,9,42,3.2,55.6,1.823,52.396,1.321,0.6,0.929,0.88,austen
2939,0,277,204,0,0,1,2,0,0.16666666666666666,288,70,288,15,0,11,55,23,0,5,35,3.314,56.8,2.026,31.933,1.4,0.5,0.929,0.837,austen
2940,0,333,245,0,0,2,1,0,1.0,341,82,341,17,0,8,63,24,1,14,41,3.366,67.4,2.467,13.126,1.491,0.5,0.939,0.843,chesterton
2941,0,519,406,1,0,1,0,1,6.0,526,108,526,19,0,7,77,25,0,5,57,4.019,104.4,2.973,78.577,1.385,0.528,0.954,0.864,austen
2942,0,586,445,0,0,0,0,0,1.0,593,139,593,29,0,7,102,23,7,10,32,3.46,117.8,2.086,32.92,2.138,0.23,0.964,0.702,chesterton
2943,0,228,170,0,0,1,0,1,1.0,237,52,237,17,0,9,33,23,0,6,31,3.808,46.6,2.597,22.568,1.368,0.596,0.904,0.869,austen
2944,0,341,241,0,1,3,1,1,1.0,353,91,353,25,0,12,73,24,0,17,41,3.121,69.8,2.175,24.773,1.625,0.451,0.945,0.823,austen
2945,0,520,386,0,3,2,0,0,1.0,537,127,537,29,0,17,92,26,1,11,57,3.433,106.6,2.173,76.281,1.53,0.449,0.961,0.835,austen
2946,0,482,362,0,0,3,2,0,1.0,489,108,489,27,0,7,72,24,0,12,46,3.741,97.0,2.342,63.071,1.543,0.426,0.954,0.818,chesterton
2947,0,763,592,0,0,0,0,0,6.0,775,167,775,25,0,12,116,25,1,7,75,3.772,154.2,2.299,49.57,1.575,0.449,0.97,0.844,austen
2948,0,380,290,0,0,0,3,0,1.0,397,86,397,16,0,17,58,23,2,6,45,3.756,78.6,2.201,140.072,1.344,0.523,0.942,0.855,shakespeare
2949,0,123,91,0,0,0,1,0,3.0,133,32,133,6,0,10,24,20,0,3,21,3.344,25.8,2.134,26.537,1.231,0.656,0.844,0.878,shakespeare
2950,0,516,389,0,0,2,0,0,3.0,526,115,526,25,0,10,85,26,1,15,63,3.73,104.4,2.425,83.823,1.402,0.548,0.957,0.873,chesterton
2951,0,206,151,0,0,3,0,2,2.0,211,49,211,15,0,5,35,24,0,7,29,3.633,41.4,2.43,25.046,1.289,0.592,0.898,0.865,chesterton
2952,0,459,349,0,0,1,1,0,4.0,470,104,470,17,0,11,80,24,0,16,52,3.644,93.2,2.417,63.857,1.405,0.5,0.952,0.851,austen
2953,0,416,333,0,0,0,0,0,1.0,430,84,430,9,0,14,54,25,0,6,49,4.238,85.2,2.823,16.453,1.474,0.583,0.94,0.878,chesterton
2954,0,876,690,0,0,4,0,0,1.0,901,173,901,37,0,25,100,25,1,11,86,4.393,179.4,2.788,56.132,1.602,0.497,0.971,0.864,chesterton
2955,0,70,47,0,0,0,2,0,2.0,76,22,76,6,0,6,20,19,0,1,16,2.682,14.4,1.323,11.127,1.158,0.727,0.773,0.897,shakespeare
2956,0,427,321,1,0,0,2,0,4.0,442,101,442,14,0,15,78,23,0,7,43,3.475,87.6,2.225,30.746,1.578,0.426,0.95,0.815,chesterton
2957,0,262,193,0,0,1,0,4,1.0,268,62,268,16,0,6,47,23,2,5,23,3.516,52.8,2.4,15.515,1.59,0.371,0.919,0.76,chesterton
2958,0,590,470,0,0,0,0,0,1.0,595,121,595,10,0,5,79,25,0,2,54,4.008,118.2,2.242,34.142,1.571,0.446,0.959,0.832,chesterton
2959,0,215,159,0,0,0,2,0,1.0,233,53,233,11,0,18,40,21,0,5,32,3.547,45.8,2.325,56.144,1.205,0.604,0.906,0.873,shakespeare
2960,0,529,420,0,0,0,0,0,5.0,535,110,535,12,0,6,69,24,1,1,55,3.982,106.2,2.242,68.2,1.549,0.5,0.955,0.853,chesterton
2961,13,519,391,0,0,1,1,0,1.0,572,114,572,17,5,53,76,26,2,20,59,4.105,113.6,2.645,70.688,1.373,0.518,0.956,0.861,chesterton
2962,0,295,212,0,0,5,1,0,4.0,303,73,303,21,0,8,55,23,0,12,33,3.438,59.8,2.267,43.86,1.553,0.452,0.932,0.815,chesterton
2963,0,934,748,0,0,0,0,0,1.0,946,181,946,20,0,12,115,23,2,9,76,4.309,188.4,2.665,114.862,1.631,0.42,0.972,0.833,chesterton
2964,0,258,197,0,0,0,1,0,2.0,264,60,264,9,0,6,44,23,1,8,35,3.567,52.0,2.41,21.342,1.333,0.583,0.917,0.868,chesterton
2965,0,486,372,0,0,0,1,0,1.0,492,113,492,18,0,6,86,24,1,2,57,3.504,97.6,2.264,76.709,1.487,0.504,0.956,0.855,austen
2966,0,733,571,0,0,1,0,0,0.2,751,156,751,26,0,18,111,24,1,11,71,3.955,149.4,2.611,82.917,1.529,0.455,0.968,0.844,austen
2967,1,1286,947,0,0,2,0,0,3.0,1330,285,1330,70,42,44,195,27,3,29,113,3.891,265.2,2.685,196.649,1.9,0.396,0.982,0.836,austen
2968,0,269,204,0,0,0,0,0,2.0,284,66,284,12,0,15,47,22,1,8,39,3.5,56.0,1.994,87.003,1.32,0.591,0.924,0.874,shakespeare
2969,0,1264,997,0,0,0,0,0,1.0,1287,264,1287,39,0,23,171,26,0,4,110,4.011,256.6,2.518,213.72,1.808,0.417,0.981,0.843,austen
2970,0,703,568,0,0,0,0,0,1.25,711,134,711,15,0,8,81,25,1,1,67,4.41,141.4,2.625,146.875,1.473,0.5,0.963,0.858,austen
2971,0,552,409,0,0,3,0,1,1.0,568,128,568,29,0,16,96,25,1,21,60,3.602,112.8,2.257,70.383,1.542,0.469,0.961,0.844,austen
2972,0,1041,795,0,2,2,2,0,0.6666666666666666,1058,234,1058,39,0,17,170,26,1,12,93,3.654,210.8,2.14,179.097,1.721,0.397,0.979,0.831,austen
2973,0,355,258,0,2,0,2,0,2.0,376,86,376,25,0,21,60,24,0,8,43,3.535,74.4,2.232,55.842,1.458,0.5,0.942,0.844,shakespeare
2974,0,324,240,0,0,3,1,1,1.0,334,77,334,17,0,10,59,25,0,12,45,3.558,66.0,2.409,59.645,1.351,0.584,0.935,0.876,austen
2975,0,623,494,0,0,0,0,0,3.0,629,127,629,21,0,6,80,26,1,1,66,4.102,125.0,2.66,55.349,1.512,0.52,0.961,0.865,chesterton
2976,0,559,434,0,0,1,0,0,2.0,565,125,565,17,0,6,85,25,0,4,55,3.68,112.2,2.448,50.316,1.603,0.44,0.96,0.83,austen
2977,0,393,291,0,0,4,1,0,7.0,404,93,404,22,0,11,68,24,1,13,45,3.581,80.0,1.958,49.117,1.5,0.484,0.946,0.84,chesterton
2978,1,1061,847,0,0,0,0,0,1.2,1082,210,1082,28,0,21,130,24,3,12,83,4.267,215.6,2.712,151.985,1.707,0.395,0.976,0.826,austen
2979,0,605,471,0,0,0,0,0,1.0,615,131,615,21,0,10,92,24,0,7,74,3.84,122.2,2.372,146.194,1.379,0.565,0.962,0.883,austen
2980,0,1203,957,0,0,0,0,0,0.2,1216,241,1216,36,0,13,157,26,2,7,101,4.174,242.4,2.727,92.425,1.785,0.419,0.979,0.841,austen
2981,0,303,224,0,0,4,0,2,0.5,310,74,310,19,0,7,58,25,0,11,42,3.486,61.2,2.512,23.145,1.396,0.568,0.932,0.868,austen
2982,0,483,372,0,0,0,0,0,9.0,501,108,501,16,0,18,75,24,0,5,49,3.769,99.4,2.394,38.656,1.565,0.454,0.954,0.831,austen
2983,0,747,587,0,0,0,0,0,7.0,766,161,766,18,0,19,117,25,0,1,69,3.876,152.4,2.402,75.345,1.66,0.429,0.969,0.833,austen
2984,0,648,509,0,0,1,0,0,2.0,660,135,660,19,0,12,86,24,0,4,68,4.015,131.2,2.259,45.62,1.517,0.504,0.963,0.86,chesterton
2985,0,120,87,0,0,0,0,0,1.0,129,33,129,9,0,9,24,24,0,2,26,3.182,25.0,2.038,27.613,1.179,0.788,0.848,0.932,shakespeare
2986,0,805,611,0,1,0,0,1,2.0,824,181,824,34,0,19,134,26,0,10,86,3.669,164.0,2.132,157.563,1.472,0.475,0.972,0.857,austen
2987,0,125,88,0,0,2,0,1,1.0,132,34,132,12,0,7,25,23,0,9,22,3.294,25.6,2.493,14.91,1.308,0.647,0.853,0.877,austen
2988,0,137,100,0,0,0,0,0,1.0,148,37,148,9,0,11,30,21,0,5,19,3.243,28.8,2.51,29.609,1.423,0.514,0.865,0.815,shakespeare
2989,2,608,463,0,0,2,0,0,0.5,637,131,637,34,0,29,93,25,1,16,60,4.053,126.6,2.409,71.255,1.578,0.458,0.962,0.84,austen
2990,0,823,655,0,0,0,0,0,2.0,829,167,829,20,0,6,106,23,0,1,81,4.078,165.0,2.452,77.191,1.59,0.485,0.97,0.859,chesterton
2991,0,317,239,0,0,0,0,0,2.0,331,76,331,16,0,14,55,24,0,2,55,3.539,65.4,2.157,109.038,1.226,0.724,0.934,0.925,shakespeare
2992,0,275,211,0,0,0,0,0,2.0,284,65,284,9,0,9,49,22,0,4,35,3.523,56.0,2.353,7.714,1.383,0.538,0.923,0.852,austen
2993,0,138,105,0,0,0,2,0,1.0,144,32,144,5,0,6,23,22,0,2,21,3.625,28.0,2.352,32.07,1.143,0.656,0.844,0.878,shakespeare
2994,0,545,412,0,0,0,0,0,2.0,581,131,581,26,0,36,91,23,0,8,70,3.618,115.4,2.128,102.875,1.424,0.534,0.962,0.871,shakespeare
2995,0,299,231,0,0,1,0,3,2.0,308,63,308,16,0,9,40,25,0,4,38,4.111,60.8,2.869,31.523,1.26,0.603,0.921,0.878,austen
2996,0,578,458,0,0,0,0,0,6.0,583,121,583,9,0,5,82,24,0,2,58,3.901,115.8,2.115,50.122,1.571,0.479,0.959,0.847,chesterton
2997,0,623,484,0,0,0,0,0,0.6666666666666666,635,134,635,24,0,12,94,25,0,5,58,3.881,126.2,2.397,96.149,1.634,0.433,0.963,0.829,austen
2998,0,713,562,0,1,0,0,0,5.0,727,147,727,22,0,14,98,24,0,1,69,4.068,144.6,2.744,91.133,1.581,0.469,0.966,0.848,chesterton
2999,0,508,390,0,0,2,1,0,2.0,521,111,521,19,0,13,76,23,0,9,63,3.847,103.4,2.461,30.55,1.354,0.568,0.955,0.88,chesterton
3000,0,537,425,0,0,0,0,0,1.0,542,113,542,13,0,5,75,24,0,4,44,3.92,107.6,2.439,57.108,1.738,0.389,0.956,0.8,chesterton
3001,0,734,575,0,0,0,0,0,4.0,742,158,742,18,0,8,104,23,1,6,71,3.816,147.6,2.176,113.619,1.58,0.449,0.968,0.842,chesterton
3002,0,550,422,0,0,2,2,1,1.0,560,118,560,24,0,10,77,23,0,11,70,3.907,111.2,2.361,43.649,1.388,0.593,0.958,0.891,chesterton
3003,0,389,298,0,0,2,1,1,4.0,398,87,398,17,0,9,60,23,2,10,51,3.77,78.8,2.467,52.103,1.279,0.586,0.943,0.88,chesterton
3004,0,50,35,0,0,0,1,0,1.0,58,15,58,3,0,8,12,14,0,3,11,3.067,10.8,2.404,8.319,1.154,0.733,0.667,0.885,shakespeare
3005,0,573,448,0,0,0,0,0,5.0,581,123,581,17,0,8,86,25,0,8,69,3.862,115.4,2.383,79.141,1.367,0.561,0.959,0.88,austen
3006,0,354,273,0,0,1,0,0,2.0,362,80,362,12,0,8,57,23,0,6,44,3.688,71.6,2.191,31.005,1.379,0.55,0.938,0.864,austen
3007,0,647,509,0,0,0,0,0,5.0,652,137,652,13,0,5,96,25,0,3,64,3.847,129.6,2.259,18.555,1.539,0.467,0.964,0.845,chesterton
3008,0,1087,880,0,0,0,0,0,3.0,1099,207,1099,21,0,12,125,26,0,3,99,4.411,219.0,2.691,122.925,1.58,0.478,0.976,0.862,chesterton
3009,0,658,522,0,0,0,0,0,1.0,676,135,676,21,0,18,91,23,3,7,61,4.156,134.4,2.854,129.098,1.607,0.452,0.963,0.838,austen
3010,0,284,202,0,0,3,1,1,0.5,291,73,291,18,0,7,61,23,0,12,34,3.219,57.4,1.88,23.448,1.46,0.466,0.932,0.822,chesterton
3011,0,361,266,0,0,3,0,0,2.0,375,90,375,18,0,14,70,24,0,17,53,3.378,74.2,2.484,37.077,1.406,0.589,0.944,0.882,chesterton
3012,0,849,642,0,0,0,0,0,3.0,857,185,857,51,0,8,139,23,9,24,75,3.795,170.6,2.078,100.146,1.745,0.405,0.973,0.827,chesterton
3013,0,442,349,0,0,1,0,0,1.0,450,88,450,17,0,8,60,23,2,8,56,4.295,89.2,2.574,31.634,1.294,0.636,0.943,0.899,chesterton
3014,0,725,574,0,0,0,0,0,10.0,730,150,730,14,0,5,103,24,0,1,74,3.953,145.2,2.318,58.726,1.579,0.493,0.967,0.859,chesterton
3015,0,293,225,0,0,2,1,0,1.0,300,65,300,11,0,7,45,23,0,7,33,3.8,59.2,2.23,40.345,1.327,0.508,0.923,0.838,chesterton
3016,0,997,797,0,0,0,0,0,0.3333333333333333,1010,200,1010,29,0,13,132,26,2,4,87,4.195,201.2,2.665,103.999,1.681,0.435,0.975,0.843,austen
3017,0,666,517,0,0,3,1,0,0.5,679,143,679,21,0,13,103,25,1,12,79,3.895,135.0,2.564,46.109,1.43,0.552,0.965,0.88,chesterton
3018,0,1035,798,0,4,1,0,0,0.3333333333333333,1044,221,1044,44,0,9,159,25,0,12,85,3.86,208.0,2.785,87.644,1.873,0.385,0.977,0.823,austen
3019,1,577,459,0,0,0,4,0,1.0,598,115,598,10,0,21,70,25,0,2,64,4.27,118.8,2.407,82.663,1.438,0.557,0.957,0.876,chesterton
3020,0,260,193,0,0,2,0,1,1.0,269,61,269,16,0,9,42,24,0,11,37,3.656,53.0,2.522,46.454,1.356,0.607,0.918,0.878,chesterton
3021,0,576,427,0,0,2,1,0,0.8,595,136,595,34,0,19,98,24,0,17,61,3.559,118.2,2.309,90.729,1.528,0.449,0.963,0.837,austen
3022,0,1326,1065,0,0,0,0,0,0.25,1334,261,1334,31,0,8,164,26,1,2,120,4.23,266.0,2.533,157.601,1.662,0.46,0.981,0.86,austen
3023,0,401,324,0,0,0,0,0,5.0,408,75,408,9,0,7,47,25,0,2,42,4.547,80.8,3.108,21.464,1.293,0.56,0.933,0.866,chesterton
3024,0,225,160,0,0,2,0,4,3.0,233,58,233,16,0,8,45,23,1,6,37,3.259,45.8,2.197,54.034,1.261,0.638,0.914,0.889,austen
3025,0,506,382,0,0,1,0,0,2.0,515,117,515,24,0,9,90,24,2,8,61,3.573,102.2,2.086,62.271,1.41,0.521,0.957,0.863,chesterton
3026,0,458,354,1,1,0,0,2,1.0,467,96,467,19,0,9,68,24,0,2,47,3.979,92.6,2.484,49.212,1.524,0.49,0.948,0.844,chesterton
3027,0,803,636,0,0,0,0,0,0.6666666666666666,818,162,818,22,0,15,113,25,1,9,75,4.16,162.8,2.682,96.663,1.558,0.463,0.969,0.849,austen
3028,0,352,260,0,0,0,0,0,6.0,361,88,361,16,0,9,72,23,0,9,46,3.25,71.4,1.913,36.916,1.419,0.523,0.943,0.855,chesterton
3029,0,195,139,0,0,3,1,0,1.0,204,47,204,15,0,9,33,24,0,10,24,3.617,40.0,2.524,17.306,1.424,0.511,0.894,0.825,chesterton
3030,0,502,401,0,0,1,0,0,2.0,513,100,513,15,0,11,62,25,0,3,59,4.29,101.8,2.775,57.063,1.408,0.59,0.95,0.885,chesterton
3031,0,191,137,0,0,3,1,0,0.5,195,47,195,16,0,4,36,23,1,9,32,3.489,38.2,2.176,24.934,1.205,0.681,0.894,0.9,chesterton
3032,0,609,466,0,2,0,0,0,3.0,625,137,625,30,0,16,97,26,0,10,66,3.745,124.2,2.509,90.012,1.522,0.482,0.964,0.852,austen
3033,0,332,258,0,0,2,0,0,1.0,337,70,337,12,0,5,42,24,0,6,45,3.986,66.6,2.082,52.657,1.273,0.643,0.929,0.896,chesterton
3034,0,685,551,0,0,1,0,0,1.0,694,129,694,18,0,9,75,24,0,4,76,4.496,138.0,2.728,82.289,1.418,0.589,0.961,0.891,chesterton
3035,0,289,219,0,0,0,1,0,1.0,296,66,296,12,0,7,50,23,0,7,31,3.621,58.4,2.733,32.424,1.5,0.47,0.924,0.82,austen
3036,0,458,350,0,0,1,1,0,0.5,473,100,473,19,0,15,67,25,1,12,55,3.86,93.8,2.296,60.837,1.37,0.55,0.95,0.87,austen
3037,0,199,147,0,0,2,2,0,1.0,205,47,205,12,0,6,32,21,0,9,22,3.638,40.2,2.269,22.961,1.424,0.468,0.894,0.803,chesterton
3038,0,571,455,0,0,0,0,0,1.0,580,116,580,11,0,9,72,25,0,4,58,4.095,115.2,2.363,73.927,1.547,0.5,0.957,0.854,chesterton
3039,0,363,269,0,0,5,1,2,2.0,371,83,371,21,0,8,57,23,0,13,43,3.711,73.4,2.412,52.643,1.407,0.518,0.94,0.851,chesterton
3040,0,232,170,0,0,1,1,2,1.0,247,56,247,15,0,15,42,26,0,9,23,3.625,48.6,2.512,23.723,1.436,0.411,0.911,0.779,austen
3041,0,714,570,0,0,0,0,0,0.3333333333333333,723,143,723,18,0,9,99,24,0,10,69,4.182,143.8,2.87,80.834,1.554,0.483,0.965,0.853,austen
3042,0,1024,829,0,0,1,0,0,1.0,1035,191,1035,23,0,11,113,25,2,5,101,4.529,206.2,2.726,64.736,1.528,0.529,0.974,0.879,chesterton
3043,0,103,75,0,0,0,0,0,1.0,112,28,112,8,0,9,21,20,2,5,21,3.286,21.6,2.242,30.171,1.167,0.75,0.821,0.914,shakespeare
3044,0,306,231,0,0,0,2,0,1.0,323,72,323,13,0,17,51,24,0,4,47,3.625,63.8,2.146,55.495,1.2,0.653,0.931,0.9,shakespeare
3045,0,184,134,0,0,0,1,0,1.0,194,48,194,9,0,10,40,21,0,3,32,3.188,38.0,1.758,40.249,1.2,0.667,0.896,0.895,shakespeare
3046,0,356,270,0,0,2,0,1,3.0,365,82,365,17,0,9,65,24,3,10,42,3.659,72.2,2.578,59.822,1.367,0.512,0.939,0.848,chesterton
3047,0,868,696,0,0,0,0,0,1.0,881,167,881,24,0,13,106,25,3,7,85,4.389,175.4,2.847,85.705,1.505,0.509,0.97,0.868,austen
3048,0,952,763,0,0,0,0,0,0.5,976,187,976,21,0,24,125,25,2,7,87,4.321,194.4,2.756,113.676,1.64,0.465,0.973,0.854,austen
3049,0,429,333,0,0,2,0,0,0.5,436,91,436,16,0,7,57,23,0,11,51,3.978,86.4,2.362,15.372,1.358,0.56,0.945,0.872,chesterton
3050,0,235,171,0,0,0,1,0,1.0,243,54,243,17,0,8,41,22,0,3,33,3.63,47.8,2.436,22.084,1.286,0.611,0.907,0.877,austen
3051,0,756,607,0,0,0,0,0,0.25,765,150,765,17,0,9,101,25,3,5,68,4.22,152.2,2.603,109.278,1.613,0.453,0.967,0.842,austen
3052,0,1046,850,0,0,0,0,0,0.25,1057,196,1057,25,0,11,119,26,1,3,88,4.52,210.6,2.858,173.62,1.581,0.449,0.974,0.848,austen
3053,0,160,121,0,0,0,0,0,1.0,171,38,171,8,0,11,26,24,0,2,28,3.684,33.4,2.417,34.804,1.152,0.737,0.868,0.916,shakespeare
3054,0,699,553,0,1,0,0,0,0.6666666666666666,705,145,705,22,0,6,101,24,1,4,69,4.007,140.2,2.537,79.084,1.559,0.476,0.966,0.851,austen
3055,0,352,271,0,0,0,0,1,1.0,361,81,361,11,0,9,66,24,0,5,47,3.593,71.4,2.453,47.716,1.328,0.58,0.938,0.876,austen
3056,0,514,404,0,0,0,0,0,4.0,523,109,523,16,0,9,68,25,1,4,46,3.936,103.8,2.454,11.819,1.58,0.422,0.954,0.816,chesterton
3057,0,236,185,0,0,0,0,0,0.25,241,52,241,7,0,5,35,21,0,1,28,3.808,47.4,2.36,20.206,1.368,0.538,0.904,0.843,austen
3058,0,271,206,0,0,2,1,0,3.0,277,60,277,17,0,6,39,23,0,6,29,3.917,54.6,2.689,44.185,1.364,0.483,0.917,0.822,austen
3059,0,977,766,0,0,0,0,1,0.25,988,201,988,34,0,11,135,25,1,11,96,4.045,196.8,2.526,202.133,1.608,0.478,0.975,0.861,austen
3060,0,492,368,0,0,0,0,0,2.0,516,121,516,24,0,24,92,24,0,6,56,3.438,102.4,2.164,88.492,1.532,0.463,0.959,0.839,shakespeare
3061,0,940,752,0,0,0,0,0,3.0,950,189,950,21,0,10,120,26,0,3,94,4.143,189.2,2.438,76.953,1.524,0.497,0.974,0.867,chesterton
3062,0,212,149,0,0,3,3,0,1.0,218,55,218,17,0,6,45,22,1,11,31,3.236,42.8,2.009,17.541,1.375,0.564,0.909,0.857,chesterton
3063,0,638,496,0,0,1,0,0,1.0,651,139,651,24,0,13,97,23,1,7,75,3.863,129.4,2.211,27.254,1.479,0.54,0.964,0.875,chesterton
3064,0,333,262,0,0,1,2,1,2.0,340,65,340,12,0,7,43,24,0,3,33,4.369,67.2,2.776,19.383,1.413,0.508,0.923,0.838,chesterton
3065,0,815,624,0,0,3,0,1,0.16666666666666666,828,179,828,40,0,13,122,25,2,13,74,3.816,164.8,2.489,104.631,1.689,0.413,0.972,0.83,austen
3066,0,150,103,0,0,2,1,1,2.0,156,40,156,14,0,6,30,20,0,8,23,3.225,30.4,1.86,14.046,1.29,0.575,0.875,0.85,chesterton
3067,0,1294,1036,0,0,0,0,0,0.16666666666666666,1306,259,1306,31,0,12,174,26,2,5,117,4.166,260.4,2.501,141.99,1.715,0.452,0.981,0.857,austen
3068,0,265,198,0,0,2,1,0,2.0,274,62,274,16,0,9,42,23,1,9,42,3.694,54.0,2.17,61.766,1.265,0.677,0.919,0.906,chesterton
3069,0,366,275,0,0,1,0,0,4.0,381,86,381,19,0,15,60,25,2,10,44,3.64,75.4,2.092,76.061,1.344,0.512,0.942,0.85,chesterton
3070,0,273,209,0,0,2,0,0,2.0,280,57,280,14,0,7,33,23,2,7,28,4.123,55.2,2.155,28.857,1.425,0.491,0.912,0.824,chesterton
3071,0,73,49,0,0,0,1,0,2.0,80,24,80,6,0,7,23,21,0,3,15,2.583,15.2,1.316,15.738,1.263,0.625,0.792,0.852,shakespeare
3072,0,927,738,0,0,0,0,0,8.0,932,190,932,12,0,5,133,26,0,4,85,3.974,185.6,2.142,108.813,1.667,0.447,0.974,0.847,chesterton
3073,0,735,582,0,0,0,0,1,0.3333333333333333,746,149,746,19,2,11,98,25,1,8,84,4.128,148.4,2.545,176.137,1.419,0.564,0.966,0.885,austen
3074,0,226,170,0,0,1,1,1,2.0,231,51,231,12,0,5,37,23,2,6,35,3.725,45.4,2.246,31.596,1.214,0.686,0.902,0.904,chesterton
3075,0,206,144,0,0,3,1,0,1.0,213,56,213,18,0,7,48,24,2,13,25,3.161,41.8,1.714,18.267,1.4,0.446,0.911,0.8,chesterton
3076,0,650,509,0,0,0,0,0,7.0,663,142,663,18,0,13,106,24,0,2,60,3.803,131.8,2.624,111.064,1.69,0.423,0.965,0.826,austen
3077,0,529,405,0,2,1,0,0,1.0,542,119,542,20,0,13,88,24,1,10,63,3.697,107.6,2.309,49.45,1.417,0.529,0.958,0.867,austen
3078,0,352,259,0,0,3,0,0,1.0,363,88,363,20,0,11,63,24,2,13,39,3.386,71.8,1.997,39.182,1.467,0.443,0.943,0.818,chesterton
3079,0,430,335,0,0,1,0,0,0.6666666666666666,435,91,435,13,0,5,62,24,1,5,63,3.912,86.2,2.138,34.31,1.247,0.692,0.945,0.918,chesterton
3080,0,124,89,0,0,0,2,0,1.0,134,34,134,8,0,10,25,22,0,3,23,3.147,26.0,2.062,20.652,1.259,0.676,0.853,0.889,shakespeare
3081,0,255,167,0,0,3,2,0,4.0,264,79,264,28,0,9,68,24,3,15,19,2.671,52.0,1.92,25.15,2.135,0.241,0.937,0.674,chesterton
3082,0,303,228,0,0,0,0,0,1.0,327,74,327,13,0,24,54,22,1,7,38,3.581,64.6,2.329,83.311,1.396,0.514,0.932,0.845,shakespeare
3083,0,712,564,0,0,0,0,0,1.0,719,149,719,15,0,7,100,24,1,4,64,3.933,143.0,2.479,78.765,1.674,0.43,0.966,0.831,chesterton
3084,0,359,279,0,0,0,0,2,0.5,365,75,365,17,0,6,52,24,0,6,48,4.04,72.2,2.778,39.758,1.271,0.64,0.933,0.897,austen
3085,0,951,745,0,0,0,0,0,3.0,960,202,960,28,0,9,141,25,0,3,81,3.871,191.2,2.397,81.546,1.726,0.401,0.975,0.828,chesterton
3086,0,421,325,0,0,0,0,0,1.0,434,93,434,17,0,13,68,25,0,12,50,3.839,86.0,2.791,40.725,1.388,0.538,0.946,0.863,austen
3087,0,139,106,0,0,0,1,0,1.0,147,33,147,8,0,8,24,23,1,3,23,3.697,28.6,2.43,15.076,1.138,0.697,0.848,0.897,shakespeare
3088,0,226,168,0,0,1,1,0,1.0,234,55,234,12,0,8,39,24,1,12,31,3.491,46.0,2.356,21.875,1.341,0.564,0.909,0.857,chesterton
3089,0,429,306,0,0,4,1,0,1.0,442,112,442,40,0,13,90,25,8,26,35,3.295,87.6,2.396,37.567,1.898,0.312,0.955,0.753,chesterton
3090,0,862,671,0,0,0,0,0,0.2,879,190,879,25,0,17,137,25,1,10,88,3.758,175.0,2.297,118.049,1.583,0.463,0.974,0.853,austen
3091,0,278,208,0,0,0,1,0,1.0,299,66,299,15,0,21,43,22,1,7,44,3.697,59.0,2.198,65.879,1.269,0.667,0.924,0.903,shakespeare
3092,0,431,341,0,0,0,0,0,1.0,444,91,444,14,0,13,57,25,4,7,36,4.044,88.0,2.385,79.297,1.655,0.396,0.945,0.794,chesterton
3093,0,939,736,0,0,1,0,0,4.0,952,195,952,34,0,13,127,23,2,11,88,4.036,189.6,2.508,116.001,1.573,0.451,0.974,0.849,austen
3094,0,587,469,0,0,0,0,0,4.0,597,119,597,9,0,10,76,25,1,1,62,4.101,118.6,2.29,86.748,1.469,0.521,0.958,0.864,chesterton
3095,0,520,401,0,0,1,0,0,1.0,533,115,533,18,0,13,80,25,0,14,56,3.791,105.8,2.296,56.566,1.494,0.487,0.957,0.848,austen
3096,0,523,397,0,0,0,1,0,1.0,549,124,549,22,0,26,85,23,0,10,62,3.589,109.0,2.168,94.976,1.393,0.5,0.96,0.856,shakespeare
3097,0,49,37,0,0,0,0,0,1.0,57,13,57,5,0,8,7,16,0,0,6,3.846,10.6,2.577,4.879,1.625,0.462,0.615,0.699,shakespeare
3098,0,58,42,0,0,0,1,0,1.0,66,16,66,4,0,8,13,19,0,2,13,3.375,12.4,2.391,8.081,1.143,0.812,0.688,0.925,shakespeare
3099,0,626,476,0,0,0,0,1,1.0,646,145,646,23,0,20,108,25,1,19,59,3.579,128.4,2.482,80.064,1.629,0.407,0.966,0.819,austen
3100,0,477,376,0,0,0,0,0,3.0,483,102,483,11,0,6,73,25,0,1,49,3.853,95.8,2.262,35.885,1.437,0.48,0.951,0.841,chesterton
3101,0,899,726,0,0,0,0,0,0.3333333333333333,907,174,907,19,0,8,112,25,1,3,83,4.328,180.6,2.855,87.306,1.611,0.477,0.971,0.857,austen
3102,0,327,255,0,0,1,1,0,1.0,334,69,334,11,0,7,44,24,0,3,44,3.986,66.0,2.246,32.086,1.327,0.638,0.928,0.894,chesterton
3103,0,108,71,0,0,3,0,0,1.0,113,35,113,13,0,5,30,22,0,9,19,2.714,21.8,1.545,7.085,1.458,0.543,0.857,0.828,austen
